,ID,texto,desafio,prepro_text,sentiment
109,635,Me definirá de centro derecha pero realmente no soy de estar de acuerdo con los extremos aunque si me defino en general como de derecha. Estoy a favor de la mayor parte de los ideales que la misma presenta pero al mismo tiempo hay ciertos sectores de la derecha que no me gustan para nada. ,12,definir centro derecho realmente ser acuerdo extremo aunque si definir general derecha favor mayor parte ideal mismo presentar mismo tiempo haber cierto sector derecha gustar,0.0005654137480487641
110,634,"No estoy de acuerdo, si hay algo que falta en este país es un sueldo digno y lo suficientemente alto para poder sobrevivir en un contexto socioeconómico tan inestable. Justamente, hace poco hubo una huelga por parte de los colectiveros por tener un sueldo que no alcanza para llegar a fin de mes. Coincido en que deben aumentarse los sueldos pero, al contar con una económica frágil, se complejiza llegar a un monto que sea adecuado al contexto actual. En conclusión, estoy de acuerdo en que una empresa, con sus empleados incluidos, no gana el suficiente dinero debe pedir aumentos pero por supuesto que existen casos donde se ve corrupción y lavado de dinero. Es dificil decir que si o que no, estoy de acuerdo pero al mismo tiempo soy consciente de que la corrupcion existe en este país. ",16,acuerdo si haber faltar pais ser sueldo digno suficientemente alto poder sobrevivir contexto socioeconomico inestable justamente hacer haber huelga parte colectivero tener sueldo alcanzar llegar fin mes coincido deber aumentar sueldo contar economica fragil complejizar llegar monto ser adecuar contexto actual conclusion acuerdo empresa empleado incluido ganar suficiente dinero deber pedir aumento supuesto existir caso ver corrupcion lavado dinero ser dificil decir si acuerdo mismo tiempo ser consciente corrupcion existir pais,1.901340061416002e-05
111,633,René Favaloro,14,rene favaloro,1.3887064849548976e-07
112,632,Ideología Centro Derecha,12,ideologia centro derecha,0.04418849814220928
113,631,"Coincido en que, un sector socioeconómico vulnerable que carece de los medios para abastecerse de necesidades básicas (alimentación, Salud, educación), debe obtener algún tipo de ayuda por parte del estado pero más que de dinero considero que sería mejor para esta población tener oportunidades de tener un trabajo en blanco, digno y con horarios razonables, en consecuencia, podrían obtener dinero sin depender del estado. No estoy de acuerdo en que el estado mantenga a este sector vulnerable sólo con dinero ya que es una solución a corto plazo, no los saca de su contexto ni brinda oportunidades para avanzar hacia una calidad de vida mejor. En conclusión, a favor de darles oportunidades de trabajo, y en casos muy particulares, algún sustento económico, pero no estoy de acuerdo en dar solamente dinero.",15,coincido sector socioeconomico vulnerable carecer medio abastecer necesidad basico alimentacion salud educacion deber obtener alguno tipo ayuda parte mas dinero considerar ser mejor poblacion tener oportunidad tener trabajo blanco digno horario razonable consecuencia poder obtener dinero depender acuerdo mantener sector vulnerable solo dinero ser solucion corto plazo sacar contexto brindar oportunidad avanzar hacia calidad vida mejor conclusion favor dar oportunidad trabajo caso particular alguno sustento economico acuerdo dar solamente dinero,2.1462262274930735e-09
114,630,"Subsidiar y controlar, son las bases de todo bien funcionamiento.",16,subsidiar controlar ser base bien funcionamiento,4.423959500442404e-09
115,629,"El estado debe ayudar , con trabajo .Y solo dar subsidio a aquellos desempleados y hasta que logren conseguir un trabajo .",15,deber ayudar trabajo solo dar subsidio aquel desempleado lograr conseguir trabajo,7.285518812527037e-05
116,628,Messi,14,messi,0.003660286051661183
117,627,Desconozco,12,desconocer,5.0417049229037915e-05
118,626,"Derecha.Motivos: estoy a favor de las ideas que representa (libertad individual y de mercado, meritocracia, bienes privados, etc) y, dentro del contexto socioeconómico argentino, coincido en estar en contra del peronismo, kirchnerismo y partidos de izquierda.",13,derecha motivo favor idea representar libertad individual mercado meritocracia bien privado etc dentro contexto socioeconomico argentino coincido peronismo kirchnerismo partido izquierda,0.1595936813905888
119,625,Me parece correcto habria que controlar más lo que hacen las empresas ,16,parecer correcto habrio controlar mas hacer empresa,0.06026350327480049
120,624,"Me parece correcto que se ayude a la gente que lo necesita, pero lamentablemente los planes sociales son un curro para muchos políticos que lo usan para su beneficio (llámese si no me votas te saco los planes, si no vas a las marchas te saco los planes) mucha gente tiene planes y no los precisa, mejor denles herramientas de trabajo para salir adelante",15,parecer correcto ayudar gente necesitar lamentablemente plan social ser curro politico usar beneficio llamese si vota sacar plan si ir marcha sacar plan gente tener plan precisar mejor den herramienta trabajo salir adelante,5.417946274372568e-14
121,623,"Partidos de DerechaPorque durante los gobiernos de Izquierda que hemos tenido  , no me sentí representada.",13,partidos derechaporque gobierno izquierda haber tener sentir representado,3.4874932179867993e-07
122,622,"Partidos de derecha, los motivos son puramente ideológicos, no comparto el pensamiento zurdo",13,partidos derecha motivo ser puramente ideologico compartir pensamiento zurdo,4.986429359467282e-19
123,621,No se me ocurre un referente en este momento ,14,ocurrir referente momento,9.461666113200262e-07
124,620,"Me cuesta definirme, si tuviera que forzarme a hacerlo, diría que liberal en casi todas las aristas, pero en lo económico haría una salvedad y considero apropiada la intervención del estado en no dejar “caer” en la miseria a los sectores más desfavorecidos ",12,costar definir si tener forzar hacer decir liberal casi arista economico hacer salvedad considerar apropiado intervencion dejar caer miseria sector mas desfavorecido,3.3634181782842216e-09
125,618,"Si hay subsidio, tiene que haber control y extrema transparencia. Los servicios públicos no pueden quedar en manos de privados si se quiere garantizar que sean, justamente, servicios públicos. ",16,si haber subsidio tener haber control extremo transparencia servicio publico poder quedar manos privado si querer garantizar ser justamente servicio publico,2.278269804844998e-06
126,617,"Garantizar la subsistencia es una condición anterior al trabajo. Una persona con hambre no puede pensar, trabajar ni estudiar. Es importante notar que una política paliativa no puede ser el objetivo a largo plazo de una política pública en torno a la pobreza. Articular el plan, con formación, educación y reinserción laboral es vital ",15,garantizar subsistencia ser condicion anterior trabajo persona hambre poder pensar trabajar estudiar ser importante notar politica paliativo poder ser objetivo largo plazo politica publico torno pobreza articular plan formacion educacion reinsercion laboral ser vital,0.019503765347631746
127,616,Con los partidos de izquierda. Motivos: -cuestionamiento del statu quo -foco en el bienestar general más allá del individuo -politicas progresistas que buscan proteger a sectores desfavorecidos  ,13,partido izquierda motivo cuestionamiento statu quo foco bienestar general mas alla individuo politicas progresista buscar proteger sector desfavorecido,8.623529854406596e-07
128,615,NS/NC,14,ns nc,0.026687932290445925
129,614,Suiza. Neutro.,12,suiza neutro,0.004019601717135152
130,613,Desconozco el estado de resultados de dichas empresas y su veracidad. La última oración me parece acertada.,16,desconocer resultado dicho empresa veracidad ultimo oracion parecer acertado,2.4683160763438807e-08
131,612,"Coincido, pero agregaría que el plan social tiene que tener asociado... plan, justamente, y no solo la entrega de dinero, sino también un sistema que les permita conseguirlos a ellxs luego por sus propios medios.",15,coincido agregar plan social tener tener asociado plan justamente solo entrega dinero sino tambien sistema permitir conseguir ellxs luego propio medio,0.0013762145443726448
132,611,"Ninguno. Nunca fui de considerarme un extremista en términos de partidos políticos. Me molesta mucho el fanatismo que enceguece, y como ambos partidos tienen lo malo y lo bueno, no puedo inclinarme por alguno.Si me forzasen a elegir, creo que iría por derecha. Motivo? Siento que nos falta mucho orden, y creo que ese lo puede tener.",13,ninguno nunca ir considerar extremista termino partido politico molestar fanatismo enceguecir ambos partido tener malo bueno poder inclinar alguno si forzasar elegir creer ir derecha motivo sentir faltar orden creer poder tener,0.01957680755620618
133,610,"Messi, actualmente no hay ningún otro referente que valga la pena apoyar/reconocer, uno mas inútil que el otro",14,messi actualmente haber ninguno referente valer pena apoyar reconocer mas inutil,0.004305420215510099
134,609,No estoy interesado en la politica,12,interesado politica,0.49789225920557484
135,608,"Messi, es un ejemplo de esfuerzo y superación, una figura a seguir y un ídolo. Una persona que triunfó haciendo lo que más le gusta.",14,messi ser ejemplo esfuerzo superacion figura seguir idolo persona triunfar hacer mas gustar,1.0418079054693478e-06
136,607,"No tengo absolutamente ni idea de cuánto es el costo que tienen las empresas de colectivos como para decir si es mucho o poco lo que están cobrando, sin saber cuánto es el costo, diría que los precios de viaje son totalmente excesivos",16,tener absolutamente idea cuanto ser costo tener empresa colectivo decir si ser cobrar saber cuanto ser costo decir precio viaje ser totalmente excesivo,1.9702781281020238e-05
137,606,"No logro identificarme totalmente con ningún partido político, lo cual hace que no participe activamente de política más que cuando hay que votar. Siento que simpatizo más con ideas políticas de centro-izquierda, que ponen el foco en la población más vulnerable y pretenden apoyarla en sus reclamos, pero también soy consciente de que los partidos políticos de izquierda en Argentina presentan propuestas irreales y no tienen un gran peso político. Para definirme ideológicamente, me es más fácil expresar las ideas con las que no estoy de acuerdo, que serían políticas libertarias.",12,lograr identificar totalmente ninguno partido politico hacer participar activamente politica mas haber votar sentir simpaticer mas idea politica centro izquierda poner foco poblacion mas vulnerable pretender apoyar reclamo tambien ser consciente partido politico izquierda argentina presentar propuesta irreal tener gran peso politico definir ideologicamente ser mas facil expresar idea acuerdo ser politica libertaria,0.00010938899256449451
138,605,"Me parece una estupidez grande como una casa, la frase ""está difícil conseguir trabajo por como está la economía"" es una excusa para aquellos que realmente no quieren trabajar, en el tema de los planes sociales estoy de acuerdo que sean asignados para aquellos que tengan discapacidades, gente mayor, o que realmente puedan probar que están en necesidad, el tema de comida y medicamentos debería ser más regulado para que no sea ""darles plata para que tengan en el bolsillo"" sino que tengan de verdad comida y los medicamentos que les hagan falta",15,parecer estupidez grande casa frase dificil conseguir trabajo economia ser excusa aquel realmente querer trabajar tema plan social acuerdo ser asignar aquel tener discapacidad gente mayor realmente poder probar necesidad tema comida medicamento deber ser mas regulado ser dar plata tener bolsillo sino tener verdad comida medicamento hacer falta,0.9353737321139007
139,604,"No tengo en claro la situación económica de las empresas de transporte. Desde lo que conozco y vivo, me parece algo increíble que el precio de un boleto de transporte público no valga 50 veces más caro que actualmente, considerando la tasa de inflación anual que maneja el país. ",16,tener claro situacion economico empresa transporte conocer vivo parecer increible precio boleto transporte publico valer 50 vez mas caro actualmente considerar tasa inflacion anual manejar pais,1.7745301997194133e-07
140,603,Derecha. No soy partidario de ningún político pero si tengo que decir que se acerca más a mi ideología diría que la derecha es más acertada,13,derecha ser partidario ninguno politico si tener decir acercar mas ideologia decir derecha ser mas acertado,0.49789225920557484
141,602,"Creo que es una afirmación acertada, pero agregaría que la existencia de tantos planes sociales en la actualidad está vinculada al gran porcentaje de economía informal que existe en Argentina. Tal fenómeno ya está instalado en la cultura del argentino, a tal punto de que mucha gente elije no trabajar y vivir de planes sociales, no necesariamente por no querer trabajar, sino que el plan que cobra le otorga más dinero que el trabajo al cual tiene acceso.",15,creer ser afirmacion acertado agregar existencia plan social actualidad vinculado gran porcentaje economia informal existir argentina tal fenomeno instalado cultura argentino tal punto gente elijir trabajar vivir plan social necesariamente querer trabajar sino plan cobrar otorgar mas dinero trabajo tener acceso,0.013771112088040938
142,601,"Izquierda. No comparto la totalidad de las propuestas de los partidos de izquierda, pero estoy más en desacuerdo con los partidos de derecha. Me parece que políticas liberales no contribuyen al crecimiento de un país en desarrollo, no estoy de acuerdo con la idea de que el enriquecimiento de una elite empresarial se ""contagia"" con el tiempo al resto de la población que no cuenta con los mismos recursos que tal minoría.",13,izquierda compartir totalidad propuesta partido izquierda mas desacuerdo partido derecha parecer politica liberal contribuir crecimiento pais desarrollo acuerdo idea enriquecimiento elite empresarial contagiar tiempo resto poblacion contar mismo recurso tal minoria,6.108180892558742e-12
144,599,@blondaverde militancia ecológica/ambiental muy sólida,14,blondaverde militancia ecologico ambiental solido,0.49789225920557484
145,598,Ni idea. Quiero que todxs vivamos bien y que nadie joda a nadie. ,12,idea querer todxs vivir bien nadie joda nadie,0.37989119298898916
146,597,No tengo información suficiente para responder. ,16,tener informacion suficiente responder,7.074253695653036e-06
147,596,Ok pero con grises. Cualquier idea de este campo escrita en cuatro renglones va a ser deficiente. ,15,ok gris cualquiera idea campo escrito cuatro renglon ir ser deficiente,2.3261064367351303e-05
148,595,"Si hubiera que polarizar, diría izquierda. Pero Argentina acaba de perder, no tengo fuerzas para argumentar ni por qué CONICET debería mantenerme la beca.",13,si haber polarizar decir izquierdo argentina acabar perder tener fuerza argumentar conicet deber mantener beca,0.04404800267827083
149,594,"No lo haría, no me definiría. Si en otras cuestiones, pero en lo que se refiere a política y economía por lo menos en mi país no ",12,hacer definir si cuestion referir politica economia menos pais,0.0004369388406168028
150,593,.,16,,7.986104335156893e-07
151,592,"Que somos cocreadores de nuestra existencia. Y el que no trabaja es porque sus limitaciones mentales no se lo permiten. Mientras tanto el estado sigue alimentado el sedentarismo y la vida ""facil"" con los planes.",15,ser cocreador existencia trabajar ser limitacion mental permitir mientras seguir alimentado sedentarismo vida facil plan,1.0318205239731613e-20
152,591,"No me gusta la política ni opinar, pero si estar al tanto de lo que pasa, diría que estoy en un gris con respecto a estos dos partidos y que ambos tiene sus cosas positivas y negativas, como todo.",13,gustar politica opinar si pasar decir gris respecto dos partido ambos tener cosa positivo negativo,0.13275757774716784
153,590,Pienso que cualquier generalización de lo que quiere o no quiere “la gente” es errónea  y si bien me parece correcto que el gobierno ayude a la gente que lo necesita debería promover la educación y el trabajo con igual peso que los planes sociales ,15,pensar cualquiera generalizacion querer querer gente ser erroneo si bien parecer correcto gobierno ayudar gente necesitar deber promover educacion trabajo igual peso plan social,5.037973645357997e-10
154,589,No me siento identificada con ninguno. Creo que todos se preocupan solo por sus propios intereses,13,sentir identificado ninguno creer preocupar solo propio interes,0.004466288101407609
155,588,"Carlos Menem, por sus politicas de libremercado",14,carlos menem politica libremercado,0.004318986397255453
156,587,"liberal, porque creo que el sistema que priorice las libertades individuales tiene mejor funcionamiento que cualquier otro que las cohiba",12,liberal creer sistema priorizar libertad individual tener mejor funcionamiento cualquiera cohiba,0.0006343496537052464
157,586,"Argentina es uno de los paises con el transporte publico mas barato, lo cual acaba generando un deficit fiscal debido a los subsidios requeridos para mantener eso. Creo que deberia buscarse un equilibrio entre volver accesible los pasajes, y disminuir el nivel de subsidio",16,argentina ser pais transporte publico mas barato acabar generar deficit fiscal debido subsidio requerido mantener creer deberiir buscar equilibrio volver accesible pasaje disminuir nivel subsidio,0.019911315296613597
158,585,Creo que es correcta,15,creer ser correcto,1.6007297303064027e-14
159,584,"Con partidos de derecha, porque soy mas afin de las ideas libertarias.",13,partido derecha ser mas afin idea libertaria,0.05788037213872925
160,583,"René Favaloro. Por lo que promovió con el ejemplo en su vida: trabajo, mérito, dedicación, honestidad",14,rene favaloro promover ejemplo vida trabajo merito dedicacion honestidad,5.201689705421192e-05
161,582,Centro - liberal,12,centro liberal,3.704517190702585e-10
162,581,"El subsidio debe recaer directamente sobre los usuarios que los necesiten y no ser otorgados directamente a las empresas puesto que ello conlleva a que el sistema sea mas permeable a casos de corrupción, por falta de control hacia las empresas, discrecionalidad en cuanto al otorgamiento y montos de subsidios, etc. Además, no propicia la mejora y eficiencia de las empresas para la mejora de los servicios y su consecuente reducción de costos en la prestación que dan.",16,subsidio deber recaer directamente usuario necesitar ser otorgar directamente empresa puesto conllevar sistema ser mas permeable caso corrupcion falta control hacia empresa discrecionalidad cuanto otorgamiento monto subsidio etc ademas propiciar mejora eficiencia empresa mejora servicio consecuente reduccion costo prestacion dar,2.9704543347338764e-07
163,580,"El estado tiene que garantizar las necesidades básicas como alimentos, medicamentos y salud (entre otros) a la población vulnerable pero no considero que la forma correcta sea otorgándoles directamente dinero puesto que no hay control sobre ello y ese dinero en muchos casos no es utilizado directamente para cubrir las necesidades para las cuales fue otorgado. Además, con ese tipo de ayuda, tiene que impartir concomitantemente ayuda psicológica y  de formación laboral para que esa gente pueda reinsertarse en el tejido productivo del país (por supuesto que el estado, al mismo tiempo, tiene que generar las condiciones propicias para la generación de nuevos puestos de trabajo).",15,tener garantizar necesidad basico alimento medicamento salud poblacion vulnerable considerar forma correcto ser otorgandoles directamente dinero puesto haber control dinero caso ser utilizar directamente cubrir necesidad ser otorgar ademas tipo ayuda tener impartir concomitantemente ayuda psicologico formacion laboral gente poder reinsertar tejido productivo pais supuesto mismo tiempo tener generar condicion propicio generacion nuevo puesto trabajo,0.003300278031892814
164,579,"Levemente más identificado con partidos de derecha. Los partidos de izquierda, al menos en el contexto de Argentina, no promueven propuestas realizables, constructivas y que puedan ser viables de ser llevadas a cabo, sino más bien idealizaciones sin ningún tipo de sustento.",13,levemente mas identificado partido derecha partido izquierda menos contexto argentina promover propuesta realizabl constructivo poder ser viable ser llevar cabo sino mas bien idealizacion ninguno tipo sustento,0.0023884159602894453
165,578,Políticamente pobre y económicamente pobre. ,12,politicamente pobre economicamente pobre,5.4853551012846964e-08
166,577,Desconozco realmente la situación financiera de estas empresas. ,16,desconozco realmente situacion financiero empresa,2.2343212702280238e-09
167,576,"Son necesarios hasta que haya una resolución o mejora, en la situación económica de la  poblacion",15,ser necesario haber resolucion mejora situacion economico poblacion,0.000819294094285224
168,575,"Más de izquierda, por sus ideas y propuestas y conceptos en relación a la situación económica y social. ",13,mas izquierda idea propuesta concepto relacion situacion economico social,0.0018235152601297786
169,574,Daría ,14,dar,0.7770151579553786
170,573,Ser humano surfeando en delirios cósmicos ,12,ser humano surfear delirio cosmico,0.001133168618806963
171,572,Desconozco la situación en detalle como para tirar fruta,16,desconocer situacion detalle tirar fruta,0.010928647265192373
172,571,No se que comentar acá. ,15,comentar aca,0.001109064996218677
173,570,Favaloro. Logró algo que no se había realizado nunca y murió ahogado por las deudas y un gobierno al que sólo le importaba cobrar sus deudas.,14,favaloro lograr haber realizar nunca morir ahogado deuda gobierno solo importar cobrar deuda,5.298925853807179e-07
174,569,Izquierda. Al ser seres sociales y nuestra vida depender de otres no me cierran las posturas muy liberales o individualistas ,13,izquierda ser ser social vida depender otr cerrar postura liberal individualista,0.009467016718917611
175,568,"Clase media, trabajador. Porque vivo trabajando para mantenerme a mi y a mi familia.",12,clase medio trabajador vivir trabajar mantener familia,0.0001453491070443423
176,567,"Deberían auditar que se le da a que empresa y el estado real de las mismas. Porque seguramente una línea de capital debe recibir el mismo subsidio que una de gonzalez catan por ejemplo, sin realizar el mismo recorrido.",16,deber auditar dar empresa real mismo seguramente linea capital deber recibir mismo subsidio gonzalez catar ejemplo realizar mismo recorrido,0.8638895684672715
177,566,"Que es correcta, pero que debería tener como fin generarle un empelo estable y en blanco a la gente que ayuda, para que pueda desarrollarse y tener una vida digna.",15,ser correcto deber tener fin generar empelo estable blanco gente ayuda poder desarrollar tener vida digno,0.2754104732179606
178,565,"Con ninguno en particular en realidad, me parecen dos caras de la misma moneda y que por más que de ambos lados se la pasen acusandose mutuamente, tienen más similitudes que diferencias.",13,ninguno particular realidad parecer dos cara mismo moneda mas ambos lado pasar acusar mutuamente tener mas similitud diferencia,5.509796381681488e-08
179,564,Menos tareas extracurriculares ya que tenemos mucha carga horaria de cursada,17,menos tarea extracurricular tener carga horario cursar,6.047446356318217e-06
181,562,Horarios mas normales,17,horario mas normal,0.009958347261151084
182,561,"Los horarios. Que haya faltas, o que sean tan limitadas. ",18,horario haber falta ser limitado,0.008266936559404707
183,560,"Horarios más estructurados, que sean o en la mañana o en la tarde, que estén juntos, y que estén distribuidos de forma uniforme a lo largo de la semana. ",17,horario mas estructurado ser manana tarde junto distribuido forma uniforme largo semana,2.670306245885423e-07
184,559,días ETERNOS de cursada ,18,dia eternos cursada,3.220990873912333e-11
185,558,mantas en la biblioteca.,17,manta biblioteca,1.203997721224935e-06
186,557,los horarios de limpieza de los baños.,18,horario limpieza bano,0.007710452861862168
187,556,más horarios de combis.,17,mas horario combi,3.188839772193872e-07
188,555,No tengo conovimiento al respecto.,16,tener conovimiento respecto,0.002216506228138428
189,554,El Estado debe garantizar una ayuda mínima a quienes más lo necesitan.,15,deber garantizar ayuda minimo mas necesitar,0.12961229463766813
190,553,"Los horarios y tener muchos baches. Tal vez empezar el día a las 9 y salir a las 8. Estar tanto tiempo en la facultad hace que no tengamos posibilidad de tener un trabajo, o hacer actividades fuera de la facultad. Eso es lo único que no me gusta tanto. ",18,horario tener bache tal vez empezar dia 9 salir 8 tiempo facultad hacer tener posibilidad tener trabajo hacer actividad facultad ser unico gustar,1.0384878729856951e-05
191,552,Más flexibilidad a la hora de cambiar los horarios. No se me ocurre otra cosa que me gustaría que agregaran. ,17,mas flexibilidad hora cambiar horario ocurrir cosa gustar agregar,0.0218672719184156
192,551,No me siento identificada con ninguno! ,13,sentir identificado ninguno,0.2022778727445555
193,550,Malos horarios de cursada,18,malos horario cursada,0.07850759775786076
194,549,Mejores horarios de cursada (menos baches).,17,mejor horario cursada menos bache,0.1309002566502423
195,548,Los baches ,18,bache,0.00027188201547550953
196,547,Comida sin harina en el kiosco ,17,comida harina kiosco,0.5161206263313795
197,546,Teresa Bo,14,teresa bo,0.08242654041500277
198,545,"Considero que, la cultura argentina en tanto a lo político-económico es demasiado compleja. Y excede mi cosmovisión personal. Creo en los derechos humanos, y en la asistencia a las poblaciones que necesitan de terceros para garantizar sus derechos.Y que en nuestro país por sobre un debate del cómo en sus decisiones político- económicas, debe realizarse un cambio cultural. ",12,considerar cultura argentino politico economico ser demasiado complejo exceder cosmovision personal creer derechos humanos asistencia poblacion necesitar tercero garantizar derecho pais debate decision politico economico deber realizar cambio cultural,0.034712172052112286
199,544,"No sabe, no responde. ",16,saber responder,0.22946348594270183
200,543,Creo que los estados deben garantizar la supervivencia de sus ciudadanos. Para que cada uno de ellos tenga cubiertas sus necesidades básicas. Y siento que en argentina la metodología de los planes sociales del estado hacen del pobre cada vez más pobre. No se fomenta la creación de nuevas oportunidades. ,15,creer deber garantizar supervivencia ciudadano cada tener cubierto necesidad basico sentir argentino metodologia plan social hacer pobre cada vez mas pobre fomentar creacion nuevo oportunidad,0.0002480365337603005
201,542,Con ninguno. Creo en los derechos universales humanos y comparto algunas ideas de diversas afiliaciones políticas. ,13,ninguno creer derecho universal humano compartir alguno idea diverso afiliacion politica,0.49789225920557484
202,541,Cristina Fernández de Kirchner ,14,cristina fernandez kirchner,0.02001925468626391
203,540,Peronista. No hubo otros gobiernos que generen la movilidad ascendente  que produjeron los gobiernos peronistas..,12,peronista haber gobierno generar movilidad ascendente producir gobierno peronista,0.1733943996707178
204,539,El transporte no puede tener un impacto significativo en el salario de los trabajadores que lo utilizan.,16,transporte poder tener impacto significativo salario trabajador utilizar,0.038443259702243236
205,538,"El Estado tiene que garantizar los derechos constitucionales de todas las personas. Garantizar derechos no es ""ayudar"", sino ejercer la tarea de un funcionario público.",15,tener garantizar derecho constitucional persona garantizar derechos ser ayudar sino ejercer tarea funcionario publico,1.128827038120571e-14
206,537,Me identifico con los partidos que se interesan por la justicia social.,13,identificar partido interesar justicia social,0.3570958771693651
207,536,No sé ,14,saber,1.132322277313928e-05
208,535,Estructuralista LATAM. Izquierda,12,estructuralisto latam izquierda,1.136475105988872e-12
209,534,De acuerdo.,16,acuerdo,0.49789225920557484
210,533,Muy de acuerdo.,15,acuerdo,0.49789225920557484
211,532,Izquierdas ,13,izquierdas,0.0063561517516601855
212,531,"La carga horaria, hay dias en los que ni siquiera tengo tiempo de almorzar",18,carga horario haber dia siquiera tener tiempo almorzar,0.49789225920557484
213,530,Una manera más efectiva para asignar horarios,17,manera mas efectivo asignar horario,4.334208382246659e-05
214,529,Juan Car,14,juan car,3.0392738234034484e-06
215,528,De izquierda,12,izquierda,0.7191017733861276
216,527,No conozco los datos para saber si las empresas de colectivos ganan mucho o poco. La segunda parte de la afirmación es valida en todos los casos.,16,conocer dato saber si empresa colectivo ganar segundo parte afirmacion ser valer caso,0.2210933737606591
217,526,Parcialmente cierta. La primera afirmación me parece incuestionable la segunda es cierta pero no en todas las ocasiones,15,parcialmente cierto primero afirmacion parecer incuestionable segundo ser cierto ocasion,0.00042725348217718744
218,525,Más de izquierda. Creo que en este mundo no todos tenemos las mismas oportunidades de inicio y las políticas de izquierda sirven para igualar esas oportunidades,13,mas izquierda creer mundo tener mismo oportunidad inicio politica izquierda servir igualar oportunidad,0.49789225920557484
219,523,"En este segundo cuatrimestre del 2022 me toco rendir 2 parciales el mismo día, con solo 30 minutos de bache entre los exámenes",18,segundo cuatrimestre 2022 tocar rendir 2 parcial mismo dia solo 30 minuto bache examen,3.471723752144215e-10
220,520,"Mesa de ping pong, canchita de futbol tenis y mesa teqball (es la mesa tipo ping pong para jugar con pelota de futbol)",17,mesa ping pong canchita futbol tenis mesa teqball ser mesa tipo ping pong jugar pelota futbol,0.49789225920557484
221,519,"René Favaloro, porque fue una mente brillante y una persona sencilla",14,rene favaloro ser mente brillante persona sencillo,0.46127768308170247
222,518,Nacionalista republicano,12,nacionalista republicano,0.013919303780393646
223,517,"El transporte es un derecho, porque es un medio que garantiza el desarrollo, se tiene que subsidiar persiguiendo un fin último de facilitar el acceso al trabajo, eso no tienen nada que ver con generar empresarios de transporte ricos.",16,transporte ser derecho ser medio garantizar desarrollo tener subsidiar perseguir fin ultimo facilitar acceso trabajo tener ver generar empresario transporte rico,0.49789225920557484
224,516,"La gente tiene que estudiar y comer, si tengo que elegir una de las dos porque no se pueden ambas, eligió el estudio, porque sin estudio nunca va a conseguir comida",15,gente tener estudiar comer si tener elegir dos poder ambos elegir estudio estudio nunca ir conseguir comida,0.01613997550771358
225,515,La carga horaria,18,carga horario,0.002052703697276911
226,514,Menos carga horaria,17,menos carga horario,0.49789225920557484
227,513,"Depende la dirigencia, hoy me identifico con partidos de izquierda, cuando gobierna mucho la derecha me gusta cambiar para equilibrar, y ya es hora",13,depender dirigencia hoy identificar partido izquierda gobernar derecha gustar cambiar equilibrar ser hora,0.49789225920557484
228,512,Lo que menos me gusta de udesa es las faltas,18,menos gustar udesa ser falta,0.1818590975097356
229,511,"Estaria bueno que la experiencia 2023 tuviese clases magatrales mas pequeñas, de todas maneras me encanto como se dicto esta materia",17,estaria bueno experiencia 2023 tener clase magatral mas pequeno manera encantar dictar materia,0.023708152607727045
230,510,El Estado tiene la responsabilidad constitucional de garantizar  una mínima base de calidad de vida. Pensar que eso es una ayuda es parte de la ideología de la derecha.,15,tener responsabilidad constitucional garantizar minimo base calidad vida pensar ser ayuda ser parte ideologia derecha,0.46127768308170247
231,509,De izquierda. Porque me preocupa la calidad de vida de toda la población ,13,izquierda preocupar calidad vida poblacion,0.038015591011710266
232,508,"Las materias del ciclo de fundamentos que no tienen que ver con mi carrera, los horarios, el cansansio y la exigencia sostenida durante el año",18,materia ciclo fundamento tener ver carrera horario cansansio exigencia sostenido ano,8.032685457061447e-07
233,507,Poca flexibilidad de Horarios para trabajar y en general,18,flexibilidad horarios trabajar general,1.4893827341567759e-05
234,506,"Mejores horarios, menos exigencias ",17,mejor horario menos exigencia,0.2414480477982953
235,505,Mejores horarios,17,mejor horario,0.004643094501286441
237,503,Centro-derecha.,12,centro derecha,0.49675108527297235
238,502,"Desconozco si los subsidios + el boleto cubren los [costos + un rentabilidad razonable] de las empresas prestadoras. Segun tengo entendido, los subsidios al transporte aplican unicamente a capital y gran buenos aires. Es ridiculo que sea de caracter regresivo en terminos georgraficos. ",16,desconocer si subsidio boleto cubrir costo rentabilidad razonable empresa prestadora segun tener entendido subsidio transporte aplicar unicamente capital gran buenos aires ser ridiculo ser caracter regresivo termino georgrafico,0.03887977922854181
239,501,horarios más flexibles,17,horario mas flexible,0.013759566905720222
240,500,"Considero que la implementacion actual de los planes sociales en argentina es deficiente y en vez de ser una politica de ayuda temporal que fomente la reinsercion laboral, es vista como un derecho adquirido de caracter permanente.",15,considerar implementacion actual plan social argentina ser deficiente vez ser politica ayuda temporal fomentar reinsercion laboral ser ver derecho adquirido caracter permanente,0.22984603208521748
241,499,"Socialmente, de centro-izquierda. Economicamente, de centro-derecha.",13,socialmente centro izquierda economicamente centro derecha,0.03657778392241418
242,498,"Últimamente me siento mas identificado con partidos de derecha liberal. Considero que los partidos de izquierda, en su mayoría, se han vuelto demasiado extremistas en sus ideas y alejados de la realidad.",13,ultimamente sentir mas identificado partido derecha liberal considerar partido izquierda mayoria haber volver demasiado extremista idea alejado realidad,0.22946348594270183
243,497,Poca variedad de clases de consultas,18,variedad clase consulta,0.2474119677553144
